id,gebv,pop,year,stage,bv,gv
803603,41.3455828870298,c,60,4,30.4972509798098,634.670571835468
803935,40.4480005229363,c,60,4,29.8987036111909,633.23873249743
803954,37.6863014369111,c,60,4,10.8247982708301,629.007915970309
768027,19.3435156470125,c,58,6,-1.39391144852547,604.603277866516
768110,55.5615784276712,c,58,6,52.1166764063617,650.982199392732
768371,72.0274546050183,c,58,6,52.2927140488574,664.719105118741
769393,44.2802159520294,c,58,6,47.40852307882,660.598844966867
771126,70.5423110022533,c,58,6,4.64848202963517,608.88521219426
771190,48.9829748080151,c,58,6,7.02744843870247,618.3501077877
771427,39.2671684756619,c,58,6,18.5109102612125,620.531796134033
771707,39.5343743759096,c,58,6,-11.1612181658859,604.958531852273
772725,51.6214811749304,c,58,6,26.4001027119787,629.632593096008
773548,41.9191607985675,c,58,6,18.374346306153,623.151057307711
774222,56.125333231892,c,58,6,41.0955127182103,641.586016472409
774232,41.1286834153607,c,58,6,22.8807685687833,645.658157502432
774255,61.3015510591485,c,58,6,58.7805729666126,649.628477762705
774327,67.9625530859709,c,58,6,43.4099031156091,657.182340475567
774330,52.0470364877266,c,58,6,47.0250066228257,671.396868096794
774332,27.9878600895752,c,58,6,11.148655184651,624.12225872987
774368,57.524886645741,c,58,6,40.9566796102173,652.452718391556
774420,65.8897787655097,c,58,6,27.5145414914305,631.238953860181
776282,31.7224311224116,c,58,6,6.33390745186021,613.112480576365
776568,60.6936069052019,c,58,6,43.0612326949011,651.136487016102
776634,47.4808385194445,c,58,6,9.44897900627691,623.182732360378
776660,32.9907474219527,c,58,6,2.83389429039021,631.239848667259
776889,50.3840657028313,c,58,6,28.2175437634515,628.329208828721
776909,61.6653929025499,c,58,6,25.1233005086473,640.538991904849
776961,40.1379600230065,c,58,6,13.1875428489108,639.827202258918
777266,55.1247224367343,c,58,6,52.6224545142371,660.869221074449
779680,59.8297397272937,c,58,6,37.765103580151,638.665255691301
779691,68.7169277971708,c,58,6,10.0548610219022,630.06834407968
779718,76.7403068515993,c,58,6,35.842541164128,639.731724387427
779925,37.2393231328014,c,58,6,1.38248791150087,604.715080152463
780310,59.4756723544824,c,59,5,57.450971884067,671.80285654286
780330,56.3006680399294,c,59,5,42.4524253752368,665.953984000609
780518,82.9956214752439,c,59,5,54.3052164164292,668.085193016584
780648,55.8418691538319,c,59,5,28.161828842852,631.016396526612
781164,66.3668683956986,c,59,5,50.6416390591201,683.792391044661
781260,70.7948024000518,c,59,5,61.9628683502536,698.76901659742
781262,58.9781348545556,c,59,5,23.6423555417308,636.565776065809
781391,79.4375742861653,c,59,5,57.726533762879,691.690708862208
781403,51.9849094730483,c,59,5,51.986656556412,665.969721737836
781413,67.1294372709772,c,59,5,70.9341627596929,677.644473280783
781495,63.9818618547875,c,59,5,48.5097032934464,668.463165086637
782307,53.7427702542004,c,59,5,1.56135667407627,614.699425286234
783350,81.8210422278339,c,59,5,52.3798024229139,652.725355079073
783953,67.320398800176,c,59,5,54.1749678281243,657.957150160207
784319,55.6048620843687,c,59,5,5.45931306379214,605.128621728336
785760,48.3604295770742,c,59,5,-22.2635029149596,573.567539504542
786821,62.6785752091242,c,59,5,74.0814100955664,697.109570836269
786838,68.1680093856725,c,59,5,37.0926349915242,630.684115397348
786925,53.2748921457717,c,59,5,50.2403114193125,658.222829334859
786935,61.8353433997221,c,59,5,41.5958710175835,665.407963219937
787118,72.9993524031811,c,59,5,73.059024441326,693.45104049519
787139,64.8469993621141,c,59,5,33.7987777870802,650.474477807163
787165,52.3237897292794,c,59,5,39.533996666734,634.864047389666
787325,65.154406184849,c,59,5,21.5553011234163,649.353804670659
787436,72.056794552836,c,59,5,29.3011093361181,656.225308851667
787486,48.7890077701739,c,59,5,78.8015102011124,672.030555614886
788381,57.4806297718417,c,59,5,21.9017038042933,634.322119820281
789461,57.4754979933477,c,59,5,58.4883328771705,668.7659743687
791756,54.5873763010099,c,59,5,39.3791571644145,622.533104205155
791993,57.1017722759839,c,59,5,68.2873841388522,672.710259144851
792087,43.5551075962367,c,60,4,27.2289068710486,639.773614534002
792144,54.8916452227934,c,60,4,46.6112622086834,649.25189277024
792243,60.6828676091517,c,60,4,34.4817978538302,628.286408490076
792365,39.874973503214,c,60,4,1.32607501808018,605.111049875643
792635,54.4073802281524,c,60,4,31.560281438236,640.090043255005
792957,42.6992342888298,c,60,4,9.7298948058386,611.447233363379
793044,43.716804632994,c,60,4,13.6824461401627,609.060249338995
793490,71.1022129845774,c,60,4,68.3601329334068,659.056068729683
793711,42.1677410784114,c,60,4,9.92256405793543,624.750909272699
793802,44.5863746396064,c,60,4,19.3866514731546,625.931688388328
793876,50.0058252750851,c,60,4,17.8978472671132,640.950333519303
793926,46.2840824513495,c,60,4,13.2993219577416,618.03845186065
793955,44.110577364756,c,60,4,19.9993286095936,608.328536820208
793964,51.9251243766395,c,60,4,63.7667066248624,674.023585741188
794162,62.1931301046951,c,60,4,44.5638415663714,657.244353231347
794205,45.0372123153299,c,60,4,82.1518874028605,623.308148642187
794234,44.8990206483199,c,60,4,34.6820797853337,651.166259173559
794255,51.0029267441841,c,60,4,46.6487229575415,652.866722372986
794390,46.9586419178306,c,60,4,49.5386260206323,658.412327922318
794410,54.1507170116668,c,60,4,84.8921748036124,669.966572629422
794497,44.3654341438439,c,60,4,23.5852754124536,646.162368487267
794564,45.7270266224427,c,60,4,68.7486981678355,661.54658091831
794654,63.9000672280365,c,60,4,23.3892689768656,609.441912937532
794686,68.6444308737221,c,60,4,51.129371273712,678.102961832542
794720,47.307961746103,c,60,4,31.4039319405287,636.445568797301
794758,40.6132920107589,c,60,4,55.3873444532301,654.457618110719
794998,49.0618746839394,c,60,4,9.09346889799792,626.728097482169
795088,45.2290638916154,c,60,4,-0.117376994082817,608.154354684597
795120,40.7507634339742,c,60,4,70.5698394308876,655.712013072036
